pref_lookingfor,count
|4|6|7|9|12|23|24|30|38|43|48|,1
|48|53|55|56|57|62|67|81|77|50|80|,1
|56|61|63|67|,1
|48|47|58|67|68|70|74|77|50|80|,1
|74|70|67|57|56|53|58|47|75|60|,1
|6|7|9|14|15|18|21|22|27|28|29|34|35|36|38|39|42|43|44|50|51|,1
|56|68|70|74|77|78|,1
|48|49|55|61|65|68|75|80|,1
|53|54|67|77|80|,1
|80|53|50|69|,1
|61|74|,1
|58|60|66|67|80|,1
|48|49|47|56|57|58|61|63|68|70|71|72|74|75|76|77|50|78|80|,1
|2|3|9|10|24|28|29|33|34|38|44|51|,1
|48|47|66|81|53|55|65|67|68|70|50|79|69|,1
|48|55|56|63|70|80|78|75|,1
|55|62|67|77|50|80|,1
|9|10|11|13|14|18|20|21|27|28|29|30|31|32|33|34|38|41|44|46|47|50|,1
|48|55|56|68|70|80|,1
|48|60|56|47|69|75|49|55|61|63|65|67|68|70|72|74|76|50|,1
|63|69|79|,1
|67|72|,1
|48|55|56|57|81|68|,1
|47|74|70|,1
|48|65|70|78|,1
|49|47|56|62|63|65|81|68|69|70|73|74|75|76|77|50|80|,1
|56|55|75|74|72|67|47|,1
|48|53|47|56|57|58|59|61|68|70|74|77|80|,1
|48|47|55|56|58|68|70|73|74|75|76|78|80|,1
|70|55|80|78|,1
|48|56|59|60|70|74|80|,1
|56|57|63|67|75|76|,1
|56|69|75|78|80|53|63|67|76|,1
|48|56|61|67|73|80|,1
|47|66|67|69|74|77|78|80|48|81|68|,1
|48|78|80|49|68|70|,1
|73|75|77|49|55|67|74|50|76|,1
|48|47|56|81|57|74|76|50|80|78|77|59|,1
|56|57|65|68|74|,1
|48|49|55|57|59|61|63|65|,1
|48|55|56|61|65|69|79|,1
|74|68|57|56|,1
|56|71|78|80|49|57|63|67|76|,1
|56|67|76|,1
|74|80|75|56|,1
|53|49|47|55|60|67|69|70|73|74|50|,1
|70|68|53|48|80|61|57|55|47|58|,1
|54|55|58|63|64|67|81|68|76|80|,1
|3|9|10|13|14|16|18|28|29|30|33|34|36|38|40|44|,1
|48|60|63|81|68|76|50|78|80|,1
|48|53|54|49|56|57|58|59|62|63|64|66|67|81|68|69|70|74|76|77|50|78|,1
|56|57|63|67|74|76|50|78|80|,1
|80|53|68|70|74|50|48|47|81|,1
|2|3|6|7|8|9|10|11|12|14|15|18|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|,1
|53|56|58|80|,1
|48|53|49|55|56|57|65|67|69|70|72|73|74|76|77|80|,1
|48|55|56|81|74|50|78|80|,1
|70|57|53|69|56|48|67|,1
|48|49|55|57|59|61|63|68|70|72|74|50|80|78|77|75|73|71|69|81|58|56|47|53|,1
|48|54|49|47|58|60|67|72|74|50|80|,1
|48|57|68|69|70|,1
|48|56|81|68|74|77|80|,1
|21|24|25|26|28|29|31|36|47|,1
|48|56|60|64|80|75|65|,1
|60|68|70|74|80|,1
|27|,1
|48|68|74|75|,1
|47|55|56|63|67|81|68|76|77|80|,1
|53|49|47|67|76|77|50|,1
|48|70|61|73|74|,1
|48|81|68|50|,1
|48|49|47|56|72|75|50|,1
|56|80|57|70|50|49|55|67|48|77|74|,1
|48|47|56|57|58|81|68|77|50|80|,1
|48|55|68|73|74|76|,1
|48|57|50|80|53|56|81|,1
|55|56|61|81|68|80|,1
|48|54|70|74|,1
|60|64|80|,1
|47|55|56|57|63|68|70|71|76|50|80|,1
|48|55|60|58|56|67|73|75|77|74|70|,1
|63|78|80|57|59|,1
|48|47|55|56|58|70|74|77|78|80|,1
|48|47|63|64|67|70|72|74|80|,1
|48|49|47|55|61|63|67|69|70|74|76|77|50|78|80|,1
|48|47|56|58|81|77|78|80|50|74|70|68|65|67|,1
|70|68|80|77|56|,1
|48|53|49|55|56|57|63|65|67|81|68|70|74|77|50|80|,1
|47|55|77|78|80|,1
|48|56|81|73|75|80|49|55|57|63|68|70|74|72|76|50|,1
|48|54|55|56|57|61|77|80|,1
|63|67|57|56|66|69|80|,1
|54|56|57|66|67|81|68|74|,1
|12|17|20|21|27|29|30|33|34|36|38|41|42|43|,1
|66|81|50|,1
|48|47|63|65|81|68|76|77|50|80|,1
|48|56|81|78|74|55|58|80|,1
|9|21|28|29|36|,1
|56|64|65|67|77|80|,1
|48|53|49|56|57|59|67|81|68|70|75|77|50|78|,1
|48|47|56|81|69|75|80|57|67|68|70|74|50|,1
|48|47|57|61|77|80|,1
|48|56|68|69|70|78|,1
|48|55|56|57|67|81|68|74|77|50|78|80|,1
|9|20|21|27|28|29|30|33|34|38|42|,1
|70|56|81|71|75|80|,1
|48|53|47|56|60|81|68|77|50|78|80|,1
|29|33|34|42|,1
|48|62|55|,1
|56|55|65|,1
|48|49|55|56|61|65|67|70|72|74|75|77|50|78|,1
|48|47|56|58|81|77|78|80|76|70|68|67|65|57|63|,1
|47|56|57|62|65|81|68|74|80|,1
|81|80|56|67|,1
|48|56|68|78|80|,1
|48|47|56|67|81|68|70|71|80|,1
|48|49|47|55|56|57|73|74|77|50|78|80|,1
|79|55|47|,1
|48|47|55|56|57|58|60|67|69|72|74|75|76|80|,1
|48|57|62|65|81|68|70|80|,1
|54|67|,1
|48|54|56|57|58|59|81|68|74|75|77|50|78|80|,1
|48|54|49|47|55|56|57|61|64|67|81|68|72|73|74|77|50|78|80|,1
|47|56|58|60|64|66|81|69|71|73|75|77|78|80|50|76|74|72|68|70|67|65|63|61|59|57|55|53|49|,1
|49|47|55|56|58|60|63|68|70|71|76|80|,1
|48|56|47|60|78|55|59|70|74|,1
|48|49|55|60|68|70|73|74|77|,1
|47|69|80|78|76|74|70|67|57|55|49|53|,1
|49|63|67|74|75|77|50|80|,1
|49|57|68|70|74|80|,1
|48|49|47|55|56|57|68|72|74|75|77|50|80|,1
|56|77|80|74|55|,1
|49|55|57|61|63|50|53|56|69|75|,1
|63|67|74|48|56|77|53|50|,1
|48|56|58|66|69|75|77|78|80|53|55|68|76|,1
|65|78|80|57|66|63|75|56|48|,1
|48|49|56|57|67|74|76|77|,1
|48|63|65|47|81|69|78|80|,1
|48|56|81|70|80|,1
|48|53|47|55|56|81|68|80|,1
|70|56|55|,1
|2|10|11|14|19|21|27|28|29|31|32|33|34|38|41|44|,1
|48|47|56|58|59|60|70|72|73|74|77|50|78|80|,1
|48|54|56|62|63|64|65|68|71|74|75|50|80|,1
|54|56|60|81|80|55|70|77|,1
|48|53|47|55|56|58|62|63|81|68|69|70|72|74|77|50|78|80|,1
|48|47|56|58|74|75|76|77|78|80|,1
|48|81|68|70|74|80|,1
|66|69|48|59|,1
|11|12|25|29|,1
|48|55|57|70|74|53|47|56|58|60|77|80|,1
|48|47|78|80|,1
|48|55|56|68|70|74|75|,1
|47|56|63|67|70|74|77|50|80|,1
|2|3|9|21|25|26|28|29|31|32|33|34|37|41|42|44|48|49|50|,1
|49|48|56|47|67|72|74|80|78|,1
|67|56|,1
|48|47|67|69|72|77|50|80|,1
|48|49|55|56|57|62|63|64|65|67|81|68|74|75|76|50|80|,1
|70|72|55|68|80|73|81|,1
|48|56|57|63|,1
|48|66|80|63|68|47|53|55|74|50|78|75|69|81|56|49|,1
|48|47|68|70|77|50|,1
|48|77|56|58|57|,1
|48|56|63|66|68|70|73|76|80|,1
|53|49|47|70|74|77|50|,1
|53|47|67|,1
|55|68|70|,1
|48|53|47|56|67|70|,1
|74|80|77|81|56|48|,1
|55|56|57|60|80|,1
|48|53|56|57|63|81|68|70|76|77|50|80|,1
|48|53|49|55|72|71|69|66|77|80|,1
|58|63|66|67|81|72|74|50|,1
|77|80|50|57|55|56|,1
|48|56|58|55|50|78|75|,1
|48|56|63|67|69|70|74|76|77|50|80|,1
|48|49|55|57|59|61|63|65|67|68|70|72|74|76|50|79|80|78|77|75|73|71|81|66|69|62|64|60|58|56|47|53|,1
|48|49|47|55|57|58|67|74|80|,1
|75|79|74|77|60|58|56|50|53|67|69|,1
|49|79|,1
|48|56|58|60|59|80|81|68|70|74|,1
|80|78|56|60|47|48|61|67|70|72|74|76|,1
|48|47|63|81|68|72|74|76|80|,1
|56|69|80|,1
|63|81|68|69|70|74|80|,1
|48|56|80|76|70|68|67|,1
|47|55|56|58|80|,1
|6|7|15|20|28|29|30|32|33|37|38|40|42|44|,1
|48|53|47|55|56|58|68|74|75|50|80|,1
|48|53|49|47|55|56|57|58|59|61|69|70|73|74|76|77|50|78|80|,1
|48|55|56|57|59|67|81|69|76|,1
|48|55|61|63|65|67|76|50|79|69|66|56|,1
|2|5|32|39|40|,1
|63|67|68|80|,1
|48|55|57|58|59|60|67|68|69|72|75|76|77|50|78|80|,1
|47|63|66|67|72|73|74|80|,1
|48|47|56|58|59|60|,1
|80|63|56|76|55|,1
|48|47|67|70|73|75|76|77|80|,1
|48|63|81|69|74|76|50|80|,1
|48|55|68|80|,1
|9|28|29|30|33|42|43|48|49|,1
|47|49|80|77|69|74|50|,1
|66|69|80|53|74|,1
|48|56|67|81|68|70|74|80|,1
|9|10|11|14|15|20|21|23|27|28|29|31|33|34|41|42|43|49|50|,1
|48|47|56|64|77|80|55|63|65|,1
|48|53|49|47|55|56|57|58|63|65|69|70|72|78|80|,1
|48|47|56|58|61|67|75|78|80|,1
|48|53|49|47|55|69|70|77|50|,1
|80|55|70|74|50|,1
|48|70|74|76|50|,1
|67|74|75|76|77|80|,1
|80|75|47|60|64|71|77|78|67|,1
|49|47|56|63|73|74|76|,1
|47|58|61|66|50|80|,1
|54|56|58|62|69|73|77|79|50|74|72|67|63|61|,1
|48|81|80|,1
|48|56|68|69|70|75|77|50|78|80|,1
|48|49|72|70|67|59|73|56|58|,1
|48|49|47|55|56|57|60|63|67|81|71|73|74|76|77|50|80|,1
|49|47|67|74|50|,1
|48|47|71|78|80|55|70|74|,1
|48|56|63|65|67|74|77|75|64|50|72|53|55|69|76|,1
|48|57|72|74|81|58|56|47|53|50|78|80|75|,1
|55|56|68|70|74|,1
|48|55|74|80|78|77|53|47|56|58|60|70|57|,1
|56|67|81|72|74|75|76|50|80|,1
|48|57|70|80|56|47|81|74|,1
|47|56|72|74|76|67|,1
|48|53|49|47|55|56|57|58|63|75|76|77|50|78|80|,1
|48|49|47|56|81|68|77|50|80|,1
|48|53|49|55|56|57|60|61|63|65|66|69|70|71|76|77|50|78|,1
|67|80|77|50|78|47|,1
|47|55|56|61|63|75|76|,1
|2|7|8|13|14|21|27|28|29|33|37|,1
|48|56|57|67|74|80|,1
|48|53|49|47|55|56|57|81|72|73|74|76|77|50|78|80|,1
|53|57|66|67|,1
|48|55|56|80|81|68|,1
|49|73|80|,1
|55|56|68|70|78|80|,1
|48|56|58|62|64|75|77|73|61|63|74|50|65|80|,1
|47|70|,1
|48|49|55|56|57|61|63|67|81|68|69|70|72|74|75|77|50|79|,1
|54|56|60|69|75|77|79|50|74|72|70|55|49|53|,1
|48|53|56|63|66|67|70|75|76|78|80|,1
|48|49|47|55|56|57|60|61|64|65|67|81|68|70|72|73|74|75|76|77|50|78|80|,1
|49|55|56|67|81|68|70|72|74|76|50|,1
|10|29|34|,1
|48|47|56|80|67|53|61|,1
|48|49|47|56|57|61|63|81|71|74|77|78|80|,1
|48|53|49|47|55|56|57|58|59|62|63|64|65|66|67|81|68|69|70|71|73|74|75|76|77|50|78|80|,1
|48|47|56|58|75|77|78|61|67|68|50|74|,1
|48|47|55|56|57|70|74|75|77|78|,1
|48|56|81|68|74|,1
|48|49|55|63|65|70|76|80|,1
|48|49|55|57|70|72|74|50|47|56|81|77|78|80|,1
|48|47|67|81|70|76|78|80|,1
|63|65|77|79|,1
|47|56|57|67|74|77|50|78|,1
|56|68|70|74|77|80|,1
|53|63|65|67|69|77|,1
|48|56|81|78|80|55|,1
|56|68|70|80|,1
|53|55|56|57|61|63|81|68|70|71|74|75|76|77|,1
|70|80|67|74|56|,1
|56|60|64|65|77|80|,1
|60|71|74|,1
|53|70|76|74|67|69|64|63|78|68|50|57|49|48|,1
|53|47|56|78|80|67|70|,1
|67|68|,1
|48|55|61|68|50|,1
|80|60|78|47|74|75|77|70|67|59|53|58|,1
|63|69|76|68|48|,1
|48|47|56|62|73|75|77|78|53|49|55|61|63|65|68|74|76|50|,1
|48|56|63|67|81|68|70|71|74|76|77|80|,1
|53|49|56|63|70|73|74|75|77|50|,1
|48|55|57|67|70|74|56|80|50|49|,1
|48|55|63|67|66|69|74|76|75|,1
|48|56|58|60|81|75|80|61|,1
|49|77|50|80|,1
|33|34|51|,1
|48|53|56|57|67|50|80|,1
|48|53|80|63|67|81|,1
|63|67|56|,1
|9|10|11|15|16|28|33|38|40|42|43|,1
|53|47|63|67|68|70|74|76|77|50|,1
|48|55|56|57|60|81|72|73|74|77|50|78|,1
|80|63|67|70|,1
|53|54|47|56|57|65|78|80|,1
|48|56|67|81|68|70|80|,1
|55|56|58|63|81|76|,1
|53|56|67|81|,1
|48|47|55|56|57|67|76|77|78|,1
|9|10|14|18|20|21|27|28|29|30|33|34|38|42|48|,1
|48|56|60|81|77|53|63|55|49|70|67|74|76|80|,1
|48|53|49|47|55|56|57|58|62|63|64|81|69|71|75|77|50|78|,1
|8|21|27|28|29|33|38|,1
|53|70|74|63|56|,1
|56|80|65|67|74|50|,1
|48|53|47|56|57|58|74|76|77|50|80|,1
|48|53|57|67|68|69|74|76|50|80|,1
|77|78|80|50|74|72|,1
|48|60|67|81|76|,1
|48|53|47|56|58|67|70|74|75|77|78|,1
|47|56|61|66|76|78|80|,1
|57|70|56|53|55|,1
|48|47|56|57|58|63|67|81|70|74|76|77|,1
|48|55|56|57|61|68|70|77|50|80|,1
|74|56|48|78|77|80|50|49|55|67|81|,1
|48|53|49|47|55|56|57|58|59|60|63|67|81|68|70|72|74|76|77|50|78|80|,1
|48|55|61|67|70|74|50|47|56|78|,1
|48|53|49|81|68|76|77|80|,1
|48|55|61|60|56|58|54|50|74|68|,1
|48|47|56|58|81|80|50|74|72|67|59|,1
|79|67|77|,1
|48|53|49|56|57|67|70|77|80|,1
|48|53|55|63|67|68|70|74|,1
|48|67|70|76|80|,1
|74|76|50|70|68|67|57|48|53|47|56|79|,1
|56|64|69|71|77|80|49|63|,1
|56|57|58|63|65|66|70|80|,1
|80|69|56|63|,1
|80|50|70|,1
|53|49|63|65|67|81|74|76|77|80|,1
|48|47|56|58|67|68|70|75|,1
|47|55|57|68|80|,1
|48|47|56|57|61|67|68|70|76|77|50|80|,1
|80|50|74|70|48|,1
|48|55|56|60|74|,1
|6|28|33|34|,1
|48|58|59|60|67|68|80|,1
|48|53|47|56|63|65|67|69|72|73|74|76|77|80|,1
|48|54|47|81|71|75|49|55|68|70|72|74|50|79|,1
|48|47|56|63|67|,1
|48|56|70|68|80|,1
|48|56|67|70|80|,1
|53|64|73|47|67|,1
|1|3|4|9|10|14|20|21|28|33|38|42|49|,1
|48|49|55|57|59|58|73|76|75|77|80|50|,1
|48|49|56|58|65|67|72|74|76|77|50|,1
|58|60|63|67|70|50|80|,1
|48|56|61|75|,1
|9|28|29|33|35|51|,1
|48|53|47|55|66|81|68|74|79|75|77|,1
|48|56|58|81|67|68|70|74|,1
|53|49|47|55|56|57|58|59|64|66|67|69|70|75|77|50|78|79|80|,1
|48|55|74|75|,1
|80|78|55|63|67|81|56|48|,1
|48|47|56|67|70|77|78|,1
|66|67|76|,1
|48|56|60|75|50|,1
|48|47|70|74|50|,1
|48|47|62|63|66|72|74|76|78|80|,1
|47|58|66|67|50|80|,1
|53|56|64|66|81|69|71|73|75|77|78|80|72|68|67|65|63|59|49|48|,1
|56|60|61|67|73|74|76|80|,1
|48|69|75|76|79|,1
|48|47|56|58|66|69|57|61|63|67|70|72|74|76|50|75|77|,1
|56|57|67|,1
|56|63|81|68|76|77|80|,1
|81|80|70|74|,1
|67|53|,1
|57|63|70|74|77|80|,1
|81|65|63|76|68|70|,1
|48|56|58|59|60|63|67|70|74|75|78|,1
|48|49|55|57|61|63|65|67|68|70|72|76|74|50|80|78|77|75|73|71|69|81|66|64|62|56|47|53|,1
|56|57|67|81|68|70|74|75|77|,1
|64|60|58|72|73|59|,1
|56|68|80|,1
|56|59|57|74|79|,1
|48|56|78|,1
|47|55|56|58|60|63|67|81|74|77|50|80|,1
|47|61|70|77|50|80|,1
|56|63|66|70|76|80|,1
|50|74|72|65|61|77|69|47|,1
|49|47|58|81|69|70|74|77|50|80|67|60|68|78|,1
|8|27|29|33|,1
|56|61|74|50|80|,1
|56|63|69|74|,1
|56|57|58|61|67|76|79|49|50|,1
|69|75|77|67|70|74|56|48|60|57|63|50|80|76|,1
|3|13|14|19|20|21|27|29|31|33|41|42|43|,1
|48|47|55|56|81|68|71|74|76|77|78|80|,1
|48|47|55|56|62|70|74|76|50|80|,1
|53|47|55|56|67|69|70|74|75|78|80|,1
|48|56|81|80|57|68|50|,1
|48|47|81|70|80|,1
|63|81|79|,1
|48|53|47|67|68|70|75|50|,1
|16|25|26|38|39|41|,1
|48|56|77|76|50|55|49|70|74|,1
|55|57|47|56|60|78|74|,1
|56|67|74|50|79|,1
|2|3|4|9|10|14|15|20|21|28|29|33|34|37|38|42|44|46|47|48|50|,1
|48|53|67|70|50|,1
|48|47|56|58|60|81|55|70|74|50|78|80|77|57|67|,1
|49|47|63|66|67|72|73|74|75|76|50|78|80|,1
|48|56|61|67|69|70|72|74|75|76|77|78|80|,1
|53|57|63|66|67|70|75|76|77|80|,1
|56|57|80|50|48|,1
|48|47|56|57|58|60|67|68|70|73|74|50|78|80|,1
|48|56|74|50|,1
|67|47|80|63|,1
|57|61|67|70|74|76|50|80|,1
|55|81|68|79|,1
|81|63|68|80|60|56|74|62|50|76|,1
|56|60|63|72|73|74|80|,1
|48|53|55|57|63|68|70|75|77|,1
|48|47|56|58|77|67|,1
|47|81|68|74|78|,1
|48|55|75|80|,1
|80|48|70|68|67|,1
|49|55|63|64|65|66|67|68|70|74|75|76|80|,1
|56|58|81|49|55|80|77|,1
|48|56|57|75|80|,1
|48|80|70|,1
|48|56|57|58|65|67|69|77|,1
|78|59|55|56|58|,1
|77|58|56|48|49|57|63|80|,1
|49|55|56|61|69|72|74|77|50|80|,1
|72|74|75|50|78|,1
|48|47|55|56|81|68|70|76|80|,1
|80|70|55|48|74|,1
|48|56|67|69|73|74|76|77|50|,1
|7|9|14|15|18|20|21|27|28|29|33|38|42|51|,1
|56|57|61|63|80|70|,1
|48|53|56|63|65|67|81|68|70|74|80|,1
|56|57|68|69|70|78|,1
|48|55|47|81|50|74|70|68|,1
|2|28|29|33|48|,1
|57|68|75|79|,1
|48|62|63|66|67|76|50|80|,1
|48|47|55|67|81|74|77|78|80|,1
|56|81|70|74|,1
|54|47|74|80|,1
|55|56|57|61|70|74|76|50|,1
|47|56|57|64|65|66|81|68|69|70|71|74|75|77|80|,1
|63|70|74|50|80|,1
|9|21|28|29|33|38|,1
|61|70|68|56|81|48|,1
|48|63|81|68|70|76|,1
|7|8|20|21|25|26|28|29|32|34|,1
|54|77|75|53|65|80|,1
|48|54|49|56|67|72|74|75|77|,1
|48|47|56|60|61|75|77|50|78|80|,1
|48|53|47|63|67|72|74|50|,1
|48|56|75|71|78|77|80|76|74|70|68|67|63|61|,1
|56|64|81|68|70|74|75|79|,1
|47|56|60|61|81|74|75|80|,1
|48|78|80|53|61|67|,1
|48|53|49|55|56|61|63|65|67|70|75|76|77|80|,1
|54|57|75|50|80|,1
|58|69|77|80|74|68|70|67|57|53|,1
|47|56|65|67|81|68|69|74|77|62|,1
|48|56|61|68|70|74|80|,1
|48|80|67|,1
|48|47|67|74|,1
|57|75|80|,1
|80|47|60|55|70|81|,1
|48|56|57|55|70|50|78|77|80|74|72|81|47|49|,1
|56|65|75|77|,1
|55|56|57|61|68|70|76|,1
|54|47|56|58|77|80|53|49|55|57|59|67|72|74|50|,1
|48|53|55|49|56|47|67|63|76|75|,1
|48|80|57|74|47|56|,1
|54|49|47|56|61|67|81|68|69|50|79|,1
|56|63|81|68|69|,1
|63|65|67|74|53|69|66|,1
|47|55|57|62|65|69|71|77|79|,1
|67|80|69|,1
|55|56|81|68|70|,1
|2|6|7|8|9|10|16|17|27|28|29|31|32|33|34|36|,1
|70|74|75|80|,1
|49|56|67|,1
|75|70|72|74|50|78|56|47|54|55|80|76|,1
|2|10|14|21|27|28|29|33|34|38|44|,1
|48|49|47|55|58|71|72|73|74|75|77|80|,1
|56|67|75|77|50|78|,1
|54|47|58|60|81|80|67|68|55|72|,1
|56|57|58|70|74|75|48|53|80|,1
|48|53|56|63|67|74|80|,1
|48|47|56|60|67|68|70|71|74|80|,1
|48|58|81|68|70|77|,1
|21|38|,1
|48|53|49|58|65|66|81|68|70|75|50|78|,1
|48|55|76|74|68|67|65|63|61|,1
|61|75|80|,1
|53|63|70|50|,1
|61|63|69|74|76|,1
|56|80|73|62|74|76|70|63|65|48|,1
|48|56|57|81|68|70|80|,1
|48|49|57|60|63|68|70|74|76|77|,1
|48|49|47|57|58|59|77|50|78|80|,1
|65|70|80|,1
|53|55|73|,1
|56|57|68|72|74|75|76|80|,1
|49|47|70|,1
|48|49|47|55|72|74|75|77|50|78|80|,1
|47|55|56|81|70|77|50|78|,1
|48|47|56|75|80|55|67|72|74|50|,1
|48|47|55|56|57|61|63|70|73|74|76|50|80|,1
|48|56|70|74|80|,1
|48|47|55|56|57|58|67|81|68|75|78|80|,1
|48|56|66|81|80|76|74|68|63|,1
|48|56|57|61|81|68|70|74|75|80|,1
|48|56|81|80|74|70|68|53|,1
|53|47|58|67|81|68|72|74|76|50|80|,1
|77|75|69|74|63|55|59|,1
|48|55|65|50|47|56|58|69|77|78|80|,1
|48|47|56|58|72|74|75|77|50|80|,1
|48|56|80|50|70|,1
|63|81|76|48|,1
|48|55|56|81|68|70|,1
|48|53|47|57|58|60|61|62|64|65|66|67|81|68|69|70|73|74|75|76|79|,1
|48|55|56|58|61|69|75|77|,1
|54|56|62|81|55|68|50|74|77|,1
|48|47|55|56|57|61|68|73|74|75|78|80|,1
|48|47|58|60|81|70|74|75|80|,1
|48|53|54|47|55|56|57|58|59|62|67|68|69|70|71|74|75|76|77|50|78|80|,1
|48|47|56|58|59|72|80|,1
|48|56|62|81|69|71|80|57|63|67|68|76|,1
|47|57|68|78|,1
|47|63|70|80|,1
|47|57|60|61|63|67|76|78|,1
|80|62|78|68|59|,1
|9|10|14|20|21|28|29|33|34|,1
|67|56|47|78|80|74|,1
|56|81|72|74|77|80|,1
|48|49|47|55|56|57|58|62|63|66|67|81|69|70|77|50|80|,1
|48|49|47|58|74|,1
|9|14|15|20|21|25|26|28|29|34|37|42|43|,1
|48|81|80|68|65|,1
|56|80|68|,1
|48|53|47|55|56|57|63|66|67|81|68|70|74|76|77|80|,1
|48|67|70|74|78|,1
|56|80|57|67|50|47|,1
|48|47|56|81|75|77|80|61|57|55|,1
|48|56|60|65|66|81|68|70|75|78|80|,1
|48|55|57|61|67|72|73|74|76|80|,1
|48|47|56|58|60|79|74|59|77|,1
|53|49|47|55|56|75|77|50|78|80|,1
|68|74|80|,1
|56|57|81|68|70|77|80|,1
|48|47|56|77|80|,1
|48|47|77|80|67|68|70|56|81|74|,1
|56|67|74|75|,1
|48|47|56|81|77|80|74|70|68|61|57|55|,1
|63|81|68|78|,1
|48|56|67|68|74|77|50|80|,1
|48|56|49|55|57|63|67|68|72|75|77|76|80|,1
|48|49|68|70|72|81|75|,1
|48|56|58|62|64|81|69|71|75|78|77|80|57|55|74|50|76|67|61|53|,1
|69|80|,1
|48|49|55|57|63|67|68|70|74|76|50|53|47|58|62|64|66|69|75|77|78|80|,1
|48|49|47|56|57|67|69|77|50|80|,1
|48|47|66|69|78|76|70|68|67|63|53|55|57|,1
|56|70|67|53|48|78|74|81|61|,1
|47|55|56|57|58|63|67|70|74|76|77|,1
|48|47|56|66|81|75|78|80|50|74|70|55|53|,1
|77|50|79|,1
|77|58|74|55|80|56|47|59|60|,1
|47|56|57|58|61|62|63|64|65|67|69|77|78|80|,1
|47|51|,1
|48|53|56|67|76|80|,1
|48|49|47|56|58|67|72|73|74|75|77|50|80|,1
|48|53|49|47|56|57|58|59|60|61|67|69|71|75|76|77|50|78|80|,1
|50|61|55|56|73|,1
|3|9|10|11|15|18|19|20|21|24|27|28|29|30|31|33|34|37|38|40|42|43|44|,1
|48|47|56|58|67|81|70|80|,1
|48|53|47|55|56|57|71|72|73|50|80|,1
|47|60|69|70|74|75|80|,1
|48|47|56|60|67|81|68|69|72|74|,1
|56|58|60|75|78|77|72|50|,1
|48|56|68|70|74|,1
|55|56|57|63|66|81|68|74|76|80|,1
|53|49|47|55|56|57|58|59|67|81|70|74|75|76|77|79|,1
|2|4|11|19|20|26|27|28|29|30|33|34|38|41|44|51|,1
|48|56|55|67|70|72|74|63|81|77|80|,1
|47|56|58|60|66|81|78|80|74|67|57|55|64|77|,1
|48|53|47|55|56|57|61|63|70|72|73|74|76|77|50|80|,1
|53|49|47|55|56|58|63|65|67|81|69|72|74|76|77|,1
|48|53|56|69|75|80|,1
|48|53|49|47|56|57|58|59|60|67|72|74|75|77|78|80|,1
|48|49|47|55|56|57|58|63|64|67|70|73|74|77|50|78|80|,1
|48|53|47|56|62|63|67|69|77|,1
|49|57|59|63|67|72|50|53|47|56|58|66|69|73|77|78|80|,1
|48|53|47|56|57|62|63|81|80|,1
|47|55|56|61|68|78|,1
|56|58|47|63|55|,1
|48|47|55|56|57|58|60|61|63|81|68|72|73|74|75|76|50|80|,1
|47|63|67|81|68|76|80|,1
|48|62|64|81|78|77|53|49|55|63|65|70|80|72|,1
|48|54|56|57|61|63|67|81|68|70|73|74|76|77|50|78|,1
|48|56|68|70|75|77|50|78|,1
|47|56|58|73|75|55|72|74|76|50|,1
|58|60|81|68|77|80|,1
|56|78|80|55|57|74|,1
|48|49|47|55|56|57|58|63|67|81|68|70|74|77|50|78|80|,1
|56|63|64|65|67|69|72|75|50|80|,1
|48|55|57|70|74|56|78|80|,1
|48|53|49|47|56|57|58|72|74|75|77|50|,1
|80|58|56|55|57|70|67|47|,1
|56|70|74|,1
|56|60|69|78|80|,1
|81|77|80|50|76|74|70|68|67|63|55|,1
|48|54|47|55|56|67|77|50|78|80|,1
|48|53|47|55|56|57|58|60|67|81|69|72|74|77|50|78|80|,1
|63|81|68|70|75|76|80|,1
|70|47|56|77|,1
|53|49|47|55|65|67|81|69|72|74|75|77|78|,1
|6|20|39|42|,1
|49|47|55|56|57|62|81|68|70|73|74|78|80|,1
|48|47|55|56|81|68|70|76|78|80|,1
|80|63|65|67|70|,1
|69|53|74|,1
|9|10|13|18|21|24|28|36|39|,1
|48|56|81|68|75|,1
|65|79|,1
|48|54|56|70|,1
|48|67|53|47|,1
|56|66|74|75|76|80|,1
|47|57|67|80|,1
|48|53|47|56|57|58|67|70|74|50|80|,1
|14|21|24|28|29|30|31|32|34|37|38|41|51|,1
|48|68|70|74|80|56|,1
|48|49|55|56|57|58|60|61|63|64|66|81|68|70|73|74|75|50|80|,1
|9|10|11|14|15|20|21|25|26|27|28|29|30|31|33|34|38|39|40|42|43|44|47|48|49|50|51|,1
|48|73|75|70|68|67|55|,1
|56|67|74|,1
|56|63|65|69|70|74|77|,1
|63|65|81|72|74|77|80|,1
|72|74|75|,1
|49|56|63|67|69|74|76|77|50|,1
|48|56|57|67|68|80|,1
|48|80|74|70|68|67|55|,1
|53|66|67|69|80|,1
|48|55|56|61|81|80|,1
|48|47|56|67|58|77|74|57|70|66|50|,1
|57|61|67|74|76|80|,1
|47|56|58|63|67|70|74|77|50|,1
|48|56|79|58|60|59|70|69|74|76|,1
|48|55|68|70|74|50|,1
|48|49|56|74|77|50|80|,1
|48|47|81|77|80|50|74|55|,1
|80|70|67|63|55|,1
